ref_area.label,source.label,indicator.label,classif1.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
Perú,"EFT - Encuesta Permanente de Empleo, Nacional",Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Total,2025,8.091,,,Moneda: PER - Nuevo Sol (PEN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Perú,"EFT - Encuesta Permanente de Empleo, Nacional",Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Niveles de competencia 3 y 4 ~ altos,2025,12.487,,,Moneda: PER - Nuevo Sol (PEN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Perú,"EFT - Encuesta Permanente de Empleo, Nacional",Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 2 ~ medio,2025,15.109,,,Moneda: PER - Nuevo Sol (PEN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Perú,"EFT - Encuesta Permanente de Empleo, Nacional",Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 1 ~ bajo,2025,16.507,,,Moneda: PER - Nuevo Sol (PEN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Perú,"EFT - Encuesta Permanente de Empleo, Nacional",Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 1. Directores y gerentes,2025,6.105,,,Moneda: PER - Nuevo Sol (PEN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Perú,"EFT - Encuesta Permanente de Empleo, Nacional",Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 2. Profesionales científicos e intelectuales,2025,15.064,,,Moneda: PER - Nuevo Sol (PEN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Perú,"EFT - Encuesta Permanente de Empleo, Nacional",Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 3. Técnicos y profesionales de nivel medio,2025,17.32,,,Moneda: PER - Nuevo Sol (PEN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Perú,"EFT - Encuesta Permanente de Empleo, Nacional",Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Total,2024,8.413,,,Moneda: PER - Nuevo Sol (PEN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Perú,"EFT - Encuesta Permanente de Empleo, Nacional",Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Niveles de competencia 3 y 4 ~ altos,2024,11.418,,,Moneda: PER - Nuevo Sol (PEN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Perú,"EFT - Encuesta Permanente de Empleo, Nacional",Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 2 ~ medio,2024,16.652,,,Moneda: PER - Nuevo Sol (PEN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Perú,"EFT - Encuesta Permanente de Empleo, Nacional",Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 1 ~ bajo,2024,17.46,,,Moneda: PER - Nuevo Sol (PEN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Perú,"EFT - Encuesta Permanente de Empleo, Nacional",Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 1. Directores y gerentes,2024,1.921,,,Moneda: PER - Nuevo Sol (PEN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Perú,"EFT - Encuesta Permanente de Empleo, Nacional",Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 2. Profesionales científicos e intelectuales,2024,14.732,,,Moneda: PER - Nuevo Sol (PEN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Perú,"EFT - Encuesta Permanente de Empleo, Nacional",Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 3. Técnicos y profesionales de nivel medio,2024,17.904,,,Moneda: PER - Nuevo Sol (PEN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Perú,"EFT - Encuesta Permanente de Empleo, Nacional",Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Total,2023,9.824,,,Moneda: PER - Nuevo Sol (PEN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Perú,"EFT - Encuesta Permanente de Empleo, Nacional",Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Niveles de competencia 3 y 4 ~ altos,2023,12.119,,,Moneda: PER - Nuevo Sol (PEN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Perú,"EFT - Encuesta Permanente de Empleo, Nacional",Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 2 ~ medio,2023,20.502,,,Moneda: PER - Nuevo Sol (PEN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Perú,"EFT - Encuesta Permanente de Empleo, Nacional",Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 1 ~ bajo,2023,19.073,,,Moneda: PER - Nuevo Sol (PEN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Perú,"EFT - Encuesta Permanente de Empleo, Nacional",Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 1. Directores y gerentes,2023,6.021,,,Moneda: PER - Nuevo Sol (PEN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Perú,"EFT - Encuesta Permanente de Empleo, Nacional",Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 2. Profesionales científicos e intelectuales,2023,16.827,,,Moneda: PER - Nuevo Sol (PEN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Perú,"EFT - Encuesta Permanente de Empleo, Nacional",Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 3. Técnicos y profesionales de nivel medio,2023,18.774,,,Moneda: PER - Nuevo Sol (PEN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Perú,"EFT - Encuesta Permanente de Empleo, Nacional",Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Total,2022,9.449,Ruptura de serie,,Moneda: PER - Nuevo Sol (PEN) | Ruptura en la serie: Metodología revisada,Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Perú,"EFT - Encuesta Permanente de Empleo, Nacional",Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Niveles de competencia 3 y 4 ~ altos,2022,12.126,Ruptura de serie,,Moneda: PER - Nuevo Sol (PEN) | Ruptura en la serie: Metodología revisada,Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Perú,"EFT - Encuesta Permanente de Empleo, Nacional",Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 2 ~ medio,2022,19.706,Ruptura de serie,,Moneda: PER - Nuevo Sol (PEN) | Ruptura en la serie: Metodología revisada,Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Perú,"EFT - Encuesta Permanente de Empleo, Nacional",Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 1 ~ bajo,2022,14.892,Ruptura de serie,,Moneda: PER - Nuevo Sol (PEN) | Ruptura en la serie: Metodología revisada,Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Perú,"EFT - Encuesta Permanente de Empleo, Nacional",Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 1. Directores y gerentes,2022,11.536,Ruptura de serie,,Moneda: PER - Nuevo Sol (PEN) | Ruptura en la serie: Metodología revisada,Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Perú,"EFT - Encuesta Permanente de Empleo, Nacional",Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 2. Profesionales científicos e intelectuales,2022,14.71,Ruptura de serie,,Moneda: PER - Nuevo Sol (PEN) | Ruptura en la serie: Metodología revisada,Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Perú,"EFT - Encuesta Permanente de Empleo, Nacional",Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 3. Técnicos y profesionales de nivel medio,2022,17.05,Ruptura de serie,,Moneda: PER - Nuevo Sol (PEN) | Ruptura en la serie: Metodología revisada,Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Perú,EH - Encuesta Nacional de Hogares,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Total,2021,5.728,,,Moneda: PER - Nuevo Sol (PEN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Perú,EH - Encuesta Nacional de Hogares,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Niveles de competencia 3 y 4 ~ altos,2021,12.624,,,Moneda: PER - Nuevo Sol (PEN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Perú,EH - Encuesta Nacional de Hogares,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 2 ~ medio,2021,15.898,,,Moneda: PER - Nuevo Sol (PEN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Perú,EH - Encuesta Nacional de Hogares,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 1 ~ bajo,2021,6.113,,,Moneda: PER - Nuevo Sol (PEN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Perú,EH - Encuesta Nacional de Hogares,Brecha salarial de género según ocupación (%),Ocupación (CIUO-88): 1. Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas,2021,17.452,,,Moneda: PER - Nuevo Sol (PEN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Perú,EH - Encuesta Nacional de Hogares,Brecha salarial de género según ocupación (%),Ocupación (CIUO-88): 2. Profesionales científicos e intelectuales,2021,17.323,,,Moneda: PER - Nuevo Sol (PEN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Perú,EH - Encuesta Nacional de Hogares,Brecha salarial de género según ocupación (%),Ocupación (CIUO-88): 3. Técnicos y profesionales de nivel medio,2021,14.106,,,Moneda: PER - Nuevo Sol (PEN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Perú,EH - Encuesta Nacional de Hogares,Brecha salarial de género según ocupación (%),Ocupación (CIUO-88): 4. Empleados de oficina,2021,15.42,,,Moneda: PER - Nuevo Sol (PEN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Perú,EH - Encuesta Nacional de Hogares,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Total,2020,2.36,Ruptura de serie,,Moneda: PER - Nuevo Sol (PEN) | Ruptura en la serie: Metodología revisada,Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Perú,EH - Encuesta Nacional de Hogares,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Niveles de competencia 3 y 4 ~ altos,2020,8.529,Ruptura de serie,,Moneda: PER - Nuevo Sol (PEN) | Ruptura en la serie: Metodología revisada,Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Perú,EH - Encuesta Nacional de Hogares,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 2 ~ medio,2020,19.64,Ruptura de serie,,Moneda: PER - Nuevo Sol (PEN) | Ruptura en la serie: Metodología revisada,Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Perú,EH - Encuesta Nacional de Hogares,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 1 ~ bajo,2020,4.782,Ruptura de serie,,Moneda: PER - Nuevo Sol (PEN) | Ruptura en la serie: Metodología revisada,Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Perú,EH - Encuesta Nacional de Hogares,Brecha salarial de género según ocupación (%),Ocupación (CIUO-88): 1. Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas,2020,-9.798,Ruptura de serie,,Moneda: PER - Nuevo Sol (PEN) | Ruptura en la serie: Metodología revisada,Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Perú,EH - Encuesta Nacional de Hogares,Brecha salarial de género según ocupación (%),Ocupación (CIUO-88): 2. Profesionales científicos e intelectuales,2020,12.682,Ruptura de serie,,Moneda: PER - Nuevo Sol (PEN) | Ruptura en la serie: Metodología revisada,Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Perú,EH - Encuesta Nacional de Hogares,Brecha salarial de género según ocupación (%),Ocupación (CIUO-88): 3. Técnicos y profesionales de nivel medio,2020,16.515,Ruptura de serie,,Moneda: PER - Nuevo Sol (PEN) | Ruptura en la serie: Metodología revisada,Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Perú,EH - Encuesta Nacional de Hogares,Brecha salarial de género según ocupación (%),Ocupación (CIUO-88): 4. Empleados de oficina,2020,35.888,Ruptura de serie,,Moneda: PER - Nuevo Sol (PEN) | Ruptura en la serie: Metodología revisada,Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Perú,EH - Encuesta Nacional de Hogares,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Total,2019,11.057,,,Moneda: PER - Nuevo Sol (PEN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Perú,EH - Encuesta Nacional de Hogares,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Niveles de competencia 3 y 4 ~ altos,2019,18.618,,,Moneda: PER - Nuevo Sol (PEN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Perú,EH - Encuesta Nacional de Hogares,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 2 ~ medio,2019,19.145,,,Moneda: PER - Nuevo Sol (PEN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Perú,EH - Encuesta Nacional de Hogares,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 1 ~ bajo,2019,9.038,,,Moneda: PER - Nuevo Sol (PEN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Perú,EH - Encuesta Nacional de Hogares,Brecha salarial de género según ocupación (%),Ocupación (CIUO-88): 1. Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas,2019,-27.752,,,Moneda: PER - Nuevo Sol (PEN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Perú,EH - Encuesta Nacional de Hogares,Brecha salarial de género según ocupación (%),Ocupación (CIUO-88): 2. Profesionales científicos e intelectuales,2019,30.406,,,Moneda: PER - Nuevo Sol (PEN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Perú,EH - Encuesta Nacional de Hogares,Brecha salarial de género según ocupación (%),Ocupación (CIUO-88): 3. Técnicos y profesionales de nivel medio,2019,19.092,,,Moneda: PER - Nuevo Sol (PEN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Perú,EH - Encuesta Nacional de Hogares,Brecha salarial de género según ocupación (%),Ocupación (CIUO-88): 4. Empleados de oficina,2019,19.938,,,Moneda: PER - Nuevo Sol (PEN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Perú,EH - Encuesta Nacional de Hogares,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Total,2018,12.259,,,Moneda: PER - Nuevo Sol (PEN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Perú,EH - Encuesta Nacional de Hogares,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Niveles de competencia 3 y 4 ~ altos,2018,15.587,,,Moneda: PER - Nuevo Sol (PEN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Perú,EH - Encuesta Nacional de Hogares,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 2 ~ medio,2018,19.071,,,Moneda: PER - Nuevo Sol (PEN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Perú,EH - Encuesta Nacional de Hogares,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 1 ~ bajo,2018,14.851,,,Moneda: PER - Nuevo Sol (PEN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Perú,EH - Encuesta Nacional de Hogares,Brecha salarial de género según ocupación (%),Ocupación (CIUO-88): 1. Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas,2018,4.814,,,Moneda: PER - Nuevo Sol (PEN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Perú,EH - Encuesta Nacional de Hogares,Brecha salarial de género según ocupación (%),Ocupación (CIUO-88): 2. Profesionales científicos e intelectuales,2018,16.739,,,Moneda: PER - Nuevo Sol (PEN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Perú,EH - Encuesta Nacional de Hogares,Brecha salarial de género según ocupación (%),Ocupación (CIUO-88): 3. Técnicos y profesionales de nivel medio,2018,27.558,,,Moneda: PER - Nuevo Sol (PEN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Perú,EH - Encuesta Nacional de Hogares,Brecha salarial de género según ocupación (%),Ocupación (CIUO-88): 4. Empleados de oficina,2018,15.209,,,Moneda: PER - Nuevo Sol (PEN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Perú,EH - Encuesta Nacional de Hogares,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Total,2017,8.004,,,Moneda: PER - Nuevo Sol (PEN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Perú,EH - Encuesta Nacional de Hogares,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Niveles de competencia 3 y 4 ~ altos,2017,7.463,,,Moneda: PER - Nuevo Sol (PEN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Perú,EH - Encuesta Nacional de Hogares,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 2 ~ medio,2017,19.848,,,Moneda: PER - Nuevo Sol (PEN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Perú,EH - Encuesta Nacional de Hogares,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 1 ~ bajo,2017,5.545,,,Moneda: PER - Nuevo Sol (PEN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Perú,EH - Encuesta Nacional de Hogares,Brecha salarial de género según ocupación (%),Ocupación (CIUO-88): 1. Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas,2017,27.206,,,Moneda: PER - Nuevo Sol (PEN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Perú,EH - Encuesta Nacional de Hogares,Brecha salarial de género según ocupación (%),Ocupación (CIUO-88): 2. Profesionales científicos e intelectuales,2017,12.038,,,Moneda: PER - Nuevo Sol (PEN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Perú,EH - Encuesta Nacional de Hogares,Brecha salarial de género según ocupación (%),Ocupación (CIUO-88): 3. Técnicos y profesionales de nivel medio,2017,12.359,,,Moneda: PER - Nuevo Sol (PEN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Perú,EH - Encuesta Nacional de Hogares,Brecha salarial de género según ocupación (%),Ocupación (CIUO-88): 4. Empleados de oficina,2017,20.345,,,Moneda: PER - Nuevo Sol (PEN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Perú,EH - Encuesta Nacional de Hogares,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Total,2016,9.016,,,Moneda: PER - Nuevo Sol (PEN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Perú,EH - Encuesta Nacional de Hogares,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Niveles de competencia 3 y 4 ~ altos,2016,22.871,,,Moneda: PER - Nuevo Sol (PEN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Perú,EH - Encuesta Nacional de Hogares,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 2 ~ medio,2016,6.795,,,Moneda: PER - Nuevo Sol (PEN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Perú,EH - Encuesta Nacional de Hogares,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 1 ~ bajo,2016,9.879,,,Moneda: PER - Nuevo Sol (PEN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Perú,EH - Encuesta Nacional de Hogares,Brecha salarial de género según ocupación (%),Ocupación (CIUO-88): 1. Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas,2016,13.326,,,Moneda: PER - Nuevo Sol (PEN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Perú,EH - Encuesta Nacional de Hogares,Brecha salarial de género según ocupación (%),Ocupación (CIUO-88): 2. Profesionales científicos e intelectuales,2016,27.599,,,Moneda: PER - Nuevo Sol (PEN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Perú,EH - Encuesta Nacional de Hogares,Brecha salarial de género según ocupación (%),Ocupación (CIUO-88): 3. Técnicos y profesionales de nivel medio,2016,25.658,,,Moneda: PER - Nuevo Sol (PEN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Perú,EH - Encuesta Nacional de Hogares,Brecha salarial de género según ocupación (%),Ocupación (CIUO-88): 4. Empleados de oficina,2016,18.389,,,Moneda: PER - Nuevo Sol (PEN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Perú,EH - Encuesta Nacional de Hogares,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Total,2015,11.251,,,Moneda: PER - Nuevo Sol (PEN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Perú,EH - Encuesta Nacional de Hogares,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Niveles de competencia 3 y 4 ~ altos,2015,16.825,,,Moneda: PER - Nuevo Sol (PEN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Perú,EH - Encuesta Nacional de Hogares,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 2 ~ medio,2015,17.419,,,Moneda: PER - Nuevo Sol (PEN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Perú,EH - Encuesta Nacional de Hogares,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 1 ~ bajo,2015,15.087,,,Moneda: PER - Nuevo Sol (PEN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Perú,EH - Encuesta Nacional de Hogares,Brecha salarial de género según ocupación (%),Ocupación (CIUO-88): 1. Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas,2015,24.054,,,Moneda: PER - Nuevo Sol (PEN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Perú,EH - Encuesta Nacional de Hogares,Brecha salarial de género según ocupación (%),Ocupación (CIUO-88): 2. Profesionales científicos e intelectuales,2015,26.227,,,Moneda: PER - Nuevo Sol (PEN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Perú,EH - Encuesta Nacional de Hogares,Brecha salarial de género según ocupación (%),Ocupación (CIUO-88): 3. Técnicos y profesionales de nivel medio,2015,9.616,,,Moneda: PER - Nuevo Sol (PEN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Perú,EH - Encuesta Nacional de Hogares,Brecha salarial de género según ocupación (%),Ocupación (CIUO-88): 4. Empleados de oficina,2015,11.001,,,Moneda: PER - Nuevo Sol (PEN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Puerto Rico,CP - Censo de Población,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Total,2020,7.544,,,Moneda: PRI - Dólar estadounidense (USD),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Puerto Rico,CP - Censo de Población,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Niveles de competencia 3 y 4 ~ altos,2020,24.606,,,Moneda: PRI - Dólar estadounidense (USD),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Puerto Rico,CP - Censo de Población,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 2 ~ medio,2020,8.494,,,Moneda: PRI - Dólar estadounidense (USD),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Puerto Rico,CP - Censo de Población,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 1 ~ bajo,2020,7.224,,,Moneda: PRI - Dólar estadounidense (USD),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Puerto Rico,CP - Censo de Población,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 1. Directores y gerentes,2020,30.476,,,Moneda: PRI - Dólar estadounidense (USD),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Puerto Rico,CP - Censo de Población,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 2. Profesionales científicos e intelectuales,2020,25.048,,,Moneda: PRI - Dólar estadounidense (USD),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Puerto Rico,CP - Censo de Población,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 3. Técnicos y profesionales de nivel medio,2020,12.284,,,Moneda: PRI - Dólar estadounidense (USD),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Puerto Rico,CP - Censo de Población,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Total,2015,5.291,,,Moneda: PRI - Dólar estadounidense (USD),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Puerto Rico,CP - Censo de Población,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Niveles de competencia 3 y 4 ~ altos,2015,24.516,,,Moneda: PRI - Dólar estadounidense (USD),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Puerto Rico,CP - Censo de Población,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 2 ~ medio,2015,9.192,,,Moneda: PRI - Dólar estadounidense (USD),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Puerto Rico,CP - Censo de Población,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 1 ~ bajo,2015,-9.778,,,Moneda: PRI - Dólar estadounidense (USD),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Puerto Rico,CP - Censo de Población,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 1. Directores y gerentes,2015,10.575,,,Moneda: PRI - Dólar estadounidense (USD),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Puerto Rico,CP - Censo de Población,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 2. Profesionales científicos e intelectuales,2015,28.795,,,Moneda: PRI - Dólar estadounidense (USD),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Puerto Rico,CP - Censo de Población,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 3. Técnicos y profesionales de nivel medio,2015,17.08,,,Moneda: PRI - Dólar estadounidense (USD),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Paraguay,EH - Encuesta Permanente de Hogares Continua,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Total,2025,-4.014,,,Moneda: PRY - Guaraní (PYG),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Paraguay,EH - Encuesta Permanente de Hogares Continua,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Niveles de competencia 3 y 4 ~ altos,2025,9.19,,,Moneda: PRY - Guaraní (PYG),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Paraguay,EH - Encuesta Permanente de Hogares Continua,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 2 ~ medio,2025,12.142,,,Moneda: PRY - Guaraní (PYG),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Paraguay,EH - Encuesta Permanente de Hogares Continua,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 1 ~ bajo,2025,-1.369,,,Moneda: PRY - Guaraní (PYG),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Paraguay,EH - Encuesta Permanente de Hogares Continua,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 1. Directores y gerentes,2025,10.005,,,Moneda: PRY - Guaraní (PYG),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
