Pais,Sexo,Anios,CantidadPoblacion
El Salvador,Mujeres,2095,2712
El Salvador,Mujeres,2096,2687
El Salvador,Mujeres,2097,2662.5
El Salvador,Mujeres,2098,2638.5
El Salvador,Mujeres,2099,2614.8
El Salvador,Mujeres,2100,2591.4
Granada,Hombres,2000,54.4
Granada,Hombres,2001,54.7
Granada,Hombres,2002,54.9
Granada,Hombres,2003,55.2
Granada,Hombres,2004,55.5
Granada,Hombres,2005,55.7
Granada,Hombres,2006,55.9
Granada,Hombres,2007,56.2
Granada,Hombres,2008,56.4
Granada,Hombres,2009,56.6
Granada,Hombres,2010,56.8
Granada,Hombres,2011,57
Granada,Hombres,2012,57.3
Granada,Hombres,2013,57.6
Granada,Hombres,2014,57.9
Granada,Hombres,2015,58.1
Granada,Hombres,2016,58.2
Granada,Hombres,2017,58.3
Granada,Hombres,2018,58.4
Granada,Hombres,2019,58.4
Granada,Hombres,2020,58.5
Granada,Hombres,2021,58.7
Granada,Hombres,2022,58.7
Granada,Hombres,2023,58.7
Granada,Hombres,2024,58.8
Granada,Hombres,2025,58.8
Granada,Hombres,2026,58.8
Granada,Hombres,2027,58.7
Granada,Hombres,2028,58.7
Granada,Hombres,2029,58.7
Granada,Hombres,2030,58.7
Granada,Hombres,2031,58.6
Granada,Hombres,2032,58.6
Granada,Hombres,2033,58.5
Granada,Hombres,2034,58.5
Granada,Hombres,2035,58.4
Granada,Hombres,2036,58.3
Granada,Hombres,2037,58.2
Granada,Hombres,2038,58.1
Granada,Hombres,2039,57.9
Granada,Hombres,2040,57.8
Granada,Hombres,2041,57.6
Granada,Hombres,2042,57.5
Granada,Hombres,2043,57.3
Granada,Hombres,2044,57.1
Granada,Hombres,2045,56.9
Granada,Hombres,2046,56.7
Granada,Hombres,2047,56.5
Granada,Hombres,2048,56.3
Granada,Hombres,2049,56.1
Granada,Hombres,2050,55.9
Granada,Hombres,2051,55.6
Granada,Hombres,2052,55.4
Granada,Hombres,2053,55.1
Granada,Hombres,2054,54.9
Granada,Hombres,2055,54.6
Granada,Hombres,2056,54.3
Granada,Hombres,2057,54
Granada,Hombres,2058,53.7
Granada,Hombres,2059,53.4
Granada,Hombres,2060,53.1
Granada,Hombres,2061,52.8
Granada,Hombres,2062,52.5
Granada,Hombres,2063,52.1
Granada,Hombres,2064,51.8
Granada,Hombres,2065,51.4
Granada,Hombres,2066,51
Granada,Hombres,2067,50.6
Granada,Hombres,2068,50.2
Granada,Hombres,2069,49.8
Granada,Hombres,2070,49.4
Granada,Hombres,2071,49
Granada,Hombres,2072,48.5
Granada,Hombres,2073,48.1
Granada,Hombres,2074,47.6
Granada,Hombres,2075,47.2
Granada,Hombres,2076,46.8
Granada,Hombres,2077,46.3
Granada,Hombres,2078,45.8
Granada,Hombres,2079,45.4
Granada,Hombres,2080,44.9
Granada,Hombres,2081,44.4
Granada,Hombres,2082,44
Granada,Hombres,2083,43.5
Granada,Hombres,2084,43.1
Granada,Hombres,2085,42.6
Granada,Hombres,2086,42.2
Granada,Hombres,2087,41.7
Granada,Hombres,2088,41.3
Granada,Hombres,2089,40.9
Granada,Hombres,2090,40.4
Granada,Hombres,2091,40
Granada,Hombres,2092,39.6
Granada,Hombres,2093,39.2
Granada,Hombres,2094,38.8
Granada,Hombres,2095,38.4
Granada,Hombres,2096,38
Granada,Hombres,2097,37.6
Granada,Hombres,2098,37.2
Granada,Hombres,2099,36.8
Granada,Hombres,2100,36.5
Granada,Mujeres,2000,53.1
Granada,Mujeres,2001,53.3
Granada,Mujeres,2002,53.5
Granada,Mujeres,2003,53.7
Granada,Mujeres,2004,53.9
Granada,Mujeres,2005,54
Granada,Mujeres,2006,54.2
Granada,Mujeres,2007,54.4
Granada,Mujeres,2008,54.5
Granada,Mujeres,2009,54.7
Granada,Mujeres,2010,54.8
Granada,Mujeres,2011,55.1
Granada,Mujeres,2012,55.5
Granada,Mujeres,2013,55.9
Granada,Mujeres,2014,56.3
Granada,Mujeres,2015,56.6
Granada,Mujeres,2016,56.9
Granada,Mujeres,2017,57.1
Granada,Mujeres,2018,57.3
Granada,Mujeres,2019,57.6
Granada,Mujeres,2020,57.8
Granada,Mujeres,2021,58
Granada,Mujeres,2022,58.2
Granada,Mujeres,2023,58.3
Granada,Mujeres,2024,58.5
Granada,Mujeres,2025,58.5
Granada,Mujeres,2026,58.6
Granada,Mujeres,2027,58.7
Granada,Mujeres,2028,58.7
Granada,Mujeres,2029,58.8
Granada,Mujeres,2030,58.8
Granada,Mujeres,2031,58.8
Granada,Mujeres,2032,58.9
Granada,Mujeres,2033,58.9
Granada,Mujeres,2034,58.9
Granada,Mujeres,2035,58.9
Granada,Mujeres,2036,58.9
Granada,Mujeres,2037,58.8
Granada,Mujeres,2038,58.8
Granada,Mujeres,2039,58.8
Granada,Mujeres,2040,58.7
Granada,Mujeres,2041,58.6
Granada,Mujeres,2042,58.5
Granada,Mujeres,2043,58.4
Granada,Mujeres,2044,58.3
Granada,Mujeres,2045,58.2
Granada,Mujeres,2046,58
Granada,Mujeres,2047,57.9
Granada,Mujeres,2048,57.7
Granada,Mujeres,2049,57.5
Granada,Mujeres,2050,57.4
Granada,Mujeres,2051,57.2
Granada,Mujeres,2052,56.9
Granada,Mujeres,2053,56.7
Granada,Mujeres,2054,56.5
Granada,Mujeres,2055,56.2
Granada,Mujeres,2056,56
Granada,Mujeres,2057,55.7
Granada,Mujeres,2058,55.5
Granada,Mujeres,2059,55.2
Granada,Mujeres,2060,54.9
Granada,Mujeres,2061,54.6
Granada,Mujeres,2062,54.3
Granada,Mujeres,2063,54
Granada,Mujeres,2064,53.6
Granada,Mujeres,2065,53.3
Granada,Mujeres,2066,52.9
Granada,Mujeres,2067,52.5
Granada,Mujeres,2068,52.1
Granada,Mujeres,2069,51.7
Granada,Mujeres,2070,51.3
Granada,Mujeres,2071,50.9
Granada,Mujeres,2072,50.5
Granada,Mujeres,2073,50
Granada,Mujeres,2074,49.6
Granada,Mujeres,2075,49.1
Granada,Mujeres,2076,48.6
Granada,Mujeres,2077,48.2
Granada,Mujeres,2078,47.7
Granada,Mujeres,2079,47.2
Granada,Mujeres,2080,46.7
Granada,Mujeres,2081,46.2
Granada,Mujeres,2082,45.7
Granada,Mujeres,2083,45.2
Granada,Mujeres,2084,44.7
Granada,Mujeres,2085,44.2
Granada,Mujeres,2086,43.7
Granada,Mujeres,2087,43.2
Granada,Mujeres,2088,42.7
Granada,Mujeres,2089,42.2
Granada,Mujeres,2090,41.8
Granada,Mujeres,2091,41.3
Granada,Mujeres,2092,40.9
Granada,Mujeres,2093,40.4
Granada,Mujeres,2094,40
Granada,Mujeres,2095,39.5
Granada,Mujeres,2096,39.1
Granada,Mujeres,2097,38.7
Granada,Mujeres,2098,38.2
Granada,Mujeres,2099,37.8
Granada,Mujeres,2100,37.4
Guadalupe,Hombres,2000,199.2
Guadalupe,Hombres,2001,198.1
Guadalupe,Hombres,2002,196.8
Guadalupe,Hombres,2003,195.4
Guadalupe,Hombres,2004,193.9
Guadalupe,Hombres,2005,192.2
Guadalupe,Hombres,2006,191.4
Guadalupe,Hombres,2007,191.4
Guadalupe,Hombres,2008,191.3
Guadalupe,Hombres,2009,190.8
Guadalupe,Hombres,2010,190.2
Guadalupe,Hombres,2011,189.9
Guadalupe,Hombres,2012,189.7
Guadalupe,Hombres,2013,189
Guadalupe,Hombres,2014,187.8
Guadalupe,Hombres,2015,186.2
Guadalupe,Hombres,2016,186.3
Guadalupe,Hombres,2017,189.8
Guadalupe,Hombres,2018,190.4
Guadalupe,Hombres,2019,187.4
Guadalupe,Hombres,2020,185.8
Guadalupe,Hombres,2021,181.6
Guadalupe,Hombres,2022,174.6
Guadalupe,Hombres,2023,170.5
Guadalupe,Hombres,2024,169.6
Guadalupe,Hombres,2025,168.9
Guadalupe,Hombres,2026,168.2
Guadalupe,Hombres,2027,167.5
Guadalupe,Hombres,2028,166.8
Guadalupe,Hombres,2029,166
Guadalupe,Hombres,2030,165.1
Guadalupe,Hombres,2031,164.3
Guadalupe,Hombres,2032,163.5
Guadalupe,Hombres,2033,162.6
Guadalupe,Hombres,2034,161.8
Guadalupe,Hombres,2035,161
Guadalupe,Hombres,2036,160.2
Guadalupe,Hombres,2037,159.5
Guadalupe,Hombres,2038,158.6
Guadalupe,Hombres,2039,157.7
Guadalupe,Hombres,2040,156.8
Guadalupe,Hombres,2041,155.9
Guadalupe,Hombres,2042,154.9
Guadalupe,Hombres,2043,154
Guadalupe,Hombres,2044,153
Guadalupe,Hombres,2045,152
Guadalupe,Hombres,2046,151
Guadalupe,Hombres,2047,150
Guadalupe,Hombres,2048,149
Guadalupe,Hombres,2049,148
Guadalupe,Hombres,2050,147
Guadalupe,Hombres,2051,145.9
Guadalupe,Hombres,2052,144.9
Guadalupe,Hombres,2053,143.9
Guadalupe,Hombres,2054,142.9
Guadalupe,Hombres,2055,141.8
Guadalupe,Hombres,2056,140.9
Guadalupe,Hombres,2057,140
Guadalupe,Hombres,2058,139.1
Guadalupe,Hombres,2059,138.2
Guadalupe,Hombres,2060,137.4
Guadalupe,Hombres,2061,136.6
Guadalupe,Hombres,2062,135.8
Guadalupe,Hombres,2063,135.1
Guadalupe,Hombres,2064,134.5
Guadalupe,Hombres,2065,133.9
Guadalupe,Hombres,2066,133.3
Guadalupe,Hombres,2067,132.8
Guadalupe,Hombres,2068,132.3
Guadalupe,Hombres,2069,131.9
Guadalupe,Hombres,2070,131.5
Guadalupe,Hombres,2071,131.1
Guadalupe,Hombres,2072,130.7
Guadalupe,Hombres,2073,130.4
Guadalupe,Hombres,2074,130.1
Guadalupe,Hombres,2075,129.9
Guadalupe,Hombres,2076,129.6
Guadalupe,Hombres,2077,129.4
Guadalupe,Hombres,2078,129.1
Guadalupe,Hombres,2079,128.8
Guadalupe,Hombres,2080,128.5
Guadalupe,Hombres,2081,128.2
Guadalupe,Hombres,2082,127.9
Guadalupe,Hombres,2083,127.5
Guadalupe,Hombres,2084,127.2
Guadalupe,Hombres,2085,126.8
Guadalupe,Hombres,2086,126.4
Guadalupe,Hombres,2087,126
Guadalupe,Hombres,2088,125.6
Guadalupe,Hombres,2089,125.1
Guadalupe,Hombres,2090,124.7
Guadalupe,Hombres,2091,124.2
Guadalupe,Hombres,2092,123.6
Guadalupe,Hombres,2093,123
Guadalupe,Hombres,2094,122.5
Guadalupe,Hombres,2095,121.9
Guadalupe,Hombres,2096,121.3
Guadalupe,Hombres,2097,120.6
Guadalupe,Hombres,2098,120
Guadalupe,Hombres,2099,119.3
Guadalupe,Hombres,2100,118.6
Guadalupe,Mujeres,2000,220.4
Guadalupe,Mujeres,2001,219.7
Guadalupe,Mujeres,2002,218.9
Guadalupe,Mujeres,2003,218
Guadalupe,Mujeres,2004,217
Guadalupe,Mujeres,2005,215.9
Guadalupe,Mujeres,2006,215.8
Guadalupe,Mujeres,2007,216.9
Guadalupe,Mujeres,2008,217.7
Guadalupe,Mujeres,2009,218.2
Guadalupe,Mujeres,2010,218.6
Guadalupe,Mujeres,2011,219.1
Guadalupe,Mujeres,2012,219.5
Guadalupe,Mujeres,2013,219.4
Guadalupe,Mujeres,2014,218.8
Guadalupe,Mujeres,2015,217.7
Guadalupe,Mujeres,2016,218.4
Guadalupe,Mujeres,2017,222.9
Guadalupe,Mujeres,2018,224.8
Guadalupe,Mujeres,2019,222.8
Guadalupe,Mujeres,2020,221.6
Guadalupe,Mujeres,2021,217.5
Guadalupe,Mujeres,2022,210.1
Guadalupe,Mujeres,2023,206
Guadalupe,Mujeres,2024,205.5
Guadalupe,Mujeres,2025,204.9
Guadalupe,Mujeres,2026,204.2
Guadalupe,Mujeres,2027,203.6
Guadalupe,Mujeres,2028,202.8
Guadalupe,Mujeres,2029,202
Guadalupe,Mujeres,2030,201.2
Guadalupe,Mujeres,2031,200.4
Guadalupe,Mujeres,2032,199.5
Guadalupe,Mujeres,2033,198.6
Guadalupe,Mujeres,2034,197.8
Guadalupe,Mujeres,2035,196.9
Guadalupe,Mujeres,2036,196.1
Guadalupe,Mujeres,2037,195.2
Guadalupe,Mujeres,2038,194.3
Guadalupe,Mujeres,2039,193.2
Guadalupe,Mujeres,2040,192.2
Guadalupe,Mujeres,2041,191.1
Guadalupe,Mujeres,2042,189.9
Guadalupe,Mujeres,2043,188.8
Guadalupe,Mujeres,2044,187.6
Guadalupe,Mujeres,2045,186.3
Guadalupe,Mujeres,2046,185
Guadalupe,Mujeres,2047,183.7
Guadalupe,Mujeres,2048,182.3
Guadalupe,Mujeres,2049,180.9
Guadalupe,Mujeres,2050,179.4
Guadalupe,Mujeres,2051,177.9
Guadalupe,Mujeres,2052,176.3
Guadalupe,Mujeres,2053,174.8
Guadalupe,Mujeres,2054,173.2
Guadalupe,Mujeres,2055,171.6
Guadalupe,Mujeres,2056,170
Guadalupe,Mujeres,2057,168.4
Guadalupe,Mujeres,2058,166.8
Guadalupe,Mujeres,2059,165.3
Guadalupe,Mujeres,2060,163.7
Guadalupe,Mujeres,2061,162.1
Guadalupe,Mujeres,2062,160.5
Guadalupe,Mujeres,2063,159
Guadalupe,Mujeres,2064,157.5
Guadalupe,Mujeres,2065,156.1
Guadalupe,Mujeres,2066,154.6
Guadalupe,Mujeres,2067,153.3
Guadalupe,Mujeres,2068,152
Guadalupe,Mujeres,2069,150.7
Guadalupe,Mujeres,2070,149.5
Guadalupe,Mujeres,2071,148.3
Guadalupe,Mujeres,2072,147.1
Guadalupe,Mujeres,2073,146.1
Guadalupe,Mujeres,2074,145.1
Guadalupe,Mujeres,2075,144.1
Guadalupe,Mujeres,2076,143.2
Guadalupe,Mujeres,2077,142.2
Guadalupe,Mujeres,2078,141.4
Guadalupe,Mujeres,2079,140.5
Guadalupe,Mujeres,2080,139.6
Guadalupe,Mujeres,2081,138.8
Guadalupe,Mujeres,2082,138
Guadalupe,Mujeres,2083,137.2
Guadalupe,Mujeres,2084,136.5
Guadalupe,Mujeres,2085,135.8
Guadalupe,Mujeres,2086,135
Guadalupe,Mujeres,2087,134.3
Guadalupe,Mujeres,2088,133.6
Guadalupe,Mujeres,2089,133
Guadalupe,Mujeres,2090,132.3
Guadalupe,Mujeres,2091,131.6
Guadalupe,Mujeres,2092,131
Guadalupe,Mujeres,2093,130.3
Guadalupe,Mujeres,2094,129.6
Guadalupe,Mujeres,2095,129
Guadalupe,Mujeres,2096,128.4
Guadalupe,Mujeres,2097,127.7
Guadalupe,Mujeres,2098,127.1
Guadalupe,Mujeres,2099,126.4
Guadalupe,Mujeres,2100,125.8
Guatemala,Hombres,2000,5820.7
Guatemala,Hombres,2001,5954.7
Guatemala,Hombres,2002,6091.5
Guatemala,Hombres,2003,6228.9
Guatemala,Hombres,2004,6367.4
Guatemala,Hombres,2005,6505.1
Guatemala,Hombres,2006,6642.6
Guatemala,Hombres,2007,6782.5
Guatemala,Hombres,2008,6921.8
Guatemala,Hombres,2009,7059.7
Guatemala,Hombres,2010,7199.9
Guatemala,Hombres,2011,7344.1
Guatemala,Hombres,2012,7491.3
Guatemala,Hombres,2013,7638.7
Guatemala,Hombres,2014,7784.4
Guatemala,Hombres,2015,7928.1
Guatemala,Hombres,2016,8075.3
Guatemala,Hombres,2017,8223.4
Guatemala,Hombres,2018,8361.6
Guatemala,Hombres,2019,8489.9
Guatemala,Hombres,2020,8614
Guatemala,Hombres,2021,8730
Guatemala,Hombres,2022,8851.5
Guatemala,Hombres,2023,8989
Guatemala,Hombres,2024,9129.2
Guatemala,Hombres,2025,9269.2
Guatemala,Hombres,2026,9408.4
Guatemala,Hombres,2027,9546.5
Guatemala,Hombres,2028,9683.3
Guatemala,Hombres,2029,9819
Guatemala,Hombres,2030,9954
Guatemala,Hombres,2031,10087.9
Guatemala,Hombres,2032,10220.7
Guatemala,Hombres,2033,10352.3
Guatemala,Hombres,2034,10482.6
Guatemala,Hombres,2035,10611.3
Guatemala,Hombres,2036,10738.1
Guatemala,Hombres,2037,10862.7
Guatemala,Hombres,2038,10985
Guatemala,Hombres,2039,11104.7
Guatemala,Hombres,2040,11221.3
Guatemala,Hombres,2041,11335
Guatemala,Hombres,2042,11445.8
Guatemala,Hombres,2043,11553.8
Guatemala,Hombres,2044,11659
Guatemala,Hombres,2045,11761.3
Guatemala,Hombres,2046,11860.7
Guatemala,Hombres,2047,11957.1
Guatemala,Hombres,2048,12050.8
Guatemala,Hombres,2049,12142.2
Guatemala,Hombres,2050,12230.8
Guatemala,Hombres,2051,12316.7
Guatemala,Hombres,2052,12400.1
Guatemala,Hombres,2053,12480.8
Guatemala,Hombres,2054,12558.4
Guatemala,Hombres,2055,12632.8
Guatemala,Hombres,2056,12704.1
Guatemala,Hombres,2057,12772.5
Guatemala,Hombres,2058,12837.6
Guatemala,Hombres,2059,12899.4
Guatemala,Hombres,2060,12957.9
Guatemala,Hombres,2061,13013
Guatemala,Hombres,2062,13064.8
Guatemala,Hombres,2063,13113.6
Guatemala,Hombres,2064,13159.2
Guatemala,Hombres,2065,13201.2
Guatemala,Hombres,2066,13239.6
Guatemala,Hombres,2067,13274.7
Guatemala,Hombres,2068,13306.3
Guatemala,Hombres,2069,13334.2
Guatemala,Hombres,2070,13358.2
Guatemala,Hombres,2071,13378.7
Guatemala,Hombres,2072,13395.9
Guatemala,Hombres,2073,13409.8
Guatemala,Hombres,2074,13420.2
Guatemala,Hombres,2075,13427.6
Guatemala,Hombres,2076,13432.3
Guatemala,Hombres,2077,13434.4
Guatemala,Hombres,2078,13433.3
Guatemala,Hombres,2079,13429.2
Guatemala,Hombres,2080,13422.3
Guatemala,Hombres,2081,13412.9
Guatemala,Hombres,2082,13400.9
Guatemala,Hombres,2083,13386.3
Guatemala,Hombres,2084,13369.6
Guatemala,Hombres,2085,13350.6
Guatemala,Hombres,2086,13329.3
Guatemala,Hombres,2087,13305.9
Guatemala,Hombres,2088,13280.9
Guatemala,Hombres,2089,13254.4
Guatemala,Hombres,2090,13226.4
Guatemala,Hombres,2091,13196.6
Guatemala,Hombres,2092,13165.2
Guatemala,Hombres,2093,13132.4
Guatemala,Hombres,2094,13098.4
Guatemala,Hombres,2095,13063.2
Guatemala,Hombres,2096,13026.9
Guatemala,Hombres,2097,12989.4
Guatemala,Hombres,2098,12951
Guatemala,Hombres,2099,12911.7
Guatemala,Hombres,2100,12871.4
Guatemala,Mujeres,2000,5876.9
Guatemala,Mujeres,2001,6014.7
Guatemala,Mujeres,2002,6155.4
Guatemala,Mujeres,2003,6296.9
Guatemala,Mujeres,2004,6440
Guatemala,Mujeres,2005,6582.5
Guatemala,Mujeres,2006,6724.8
Guatemala,Mujeres,2007,6869.5
Guatemala,Mujeres,2008,7013.4
Guatemala,Mujeres,2009,7155.9
Guatemala,Mujeres,2010,7300.2
Guatemala,Mujeres,2011,7448
Guatemala,Mujeres,2012,7598.4
Guatemala,Mujeres,2013,7748.7
Guatemala,Mujeres,2014,7897.3
Guatemala,Mujeres,2015,8043.7
Guatemala,Mujeres,2016,8193.5
Guatemala,Mujeres,2017,8344
Guatemala,Mujeres,2018,8484
Guatemala,Mujeres,2019,8613.9
Guatemala,Mujeres,2020,8743.3
Guatemala,Mujeres,2021,8868.6
Guatemala,Mujeres,2022,8996.4
Guatemala,Mujeres,2023,9135.8
Guatemala,Mujeres,2024,9277.2
Guatemala,Mujeres,2025,9418.6
Guatemala,Mujeres,2026,9559.5
Guatemala,Mujeres,2027,9699.5
Guatemala,Mujeres,2028,9838.2
Guatemala,Mujeres,2029,9976.1
Guatemala,Mujeres,2030,10113.3
Guatemala,Mujeres,2031,10249.5
Guatemala,Mujeres,2032,10384.7
Guatemala,Mujeres,2033,10518.8
Guatemala,Mujeres,2034,10651.6
Guatemala,Mujeres,2035,10782.9
Guatemala,Mujeres,2036,10912.2
Guatemala,Mujeres,2037,11039.3
Guatemala,Mujeres,2038,11164.2
Guatemala,Mujeres,2039,11286.4
Guatemala,Mujeres,2040,11405.5
Guatemala,Mujeres,2041,11521.7
Guatemala,Mujeres,2042,11635
Guatemala,Mujeres,2043,11745.4
Guatemala,Mujeres,2044,11853
Guatemala,Mujeres,2045,11957.8
Guatemala,Mujeres,2046,12059.8
Guatemala,Mujeres,2047,12158.6
Guatemala,Mujeres,2048,12254.8
Guatemala,Mujeres,2049,12348.8
Guatemala,Mujeres,2050,12440
Guatemala,Mujeres,2051,12528.6
Guatemala,Mujeres,2052,12614.8
Guatemala,Mujeres,2053,12698.4
Guatemala,Mujeres,2054,12779.1
Guatemala,Mujeres,2055,12856.6
Guatemala,Mujeres,2056,12931.2
Guatemala,Mujeres,2057,13003
Guatemala,Mujeres,2058,13071.7
Guatemala,Mujeres,2059,13137
Guatemala,Mujeres,2060,13199.1
Guatemala,Mujeres,2061,13257.9
Guatemala,Mujeres,2062,13313.3
Guatemala,Mujeres,2063,13365.7
Guatemala,Mujeres,2064,13415
Guatemala,Mujeres,2065,13460.6
Guatemala,Mujeres,2066,13502.6
Guatemala,Mujeres,2067,13541.1
Guatemala,Mujeres,2068,13575.9
Guatemala,Mujeres,2069,13606.9
Guatemala,Mujeres,2070,13633.8
Guatemala,Mujeres,2071,13656.8
Guatemala,Mujeres,2072,13676.3
Guatemala,Mujeres,2073,13692.1
Guatemala,Mujeres,2074,13704
Guatemala,Mujeres,2075,13712.4
Guatemala,Mujeres,2076,13717.7
Guatemala,Mujeres,2077,13719.9
Guatemala,Mujeres,2078,13718.6
Guatemala,Mujeres,2079,13713.6
Guatemala,Mujeres,2080,13705.3
Guatemala,Mujeres,2081,13694
Guatemala,Mujeres,2082,13679.5
Guatemala,Mujeres,2083,13662
Guatemala,Mujeres,2084,13641.8
Guatemala,Mujeres,2085,13619
Guatemala,Mujeres,2086,13593.4
Guatemala,Mujeres,2087,13565.1
Guatemala,Mujeres,2088,13534.9
Guatemala,Mujeres,2089,13502.9
Guatemala,Mujeres,2090,13468.8
Guatemala,Mujeres,2091,13432.5
Guatemala,Mujeres,2092,13394.3
Guatemala,Mujeres,2093,13354.6
Guatemala,Mujeres,2094,13313.4
Guatemala,Mujeres,2095,13271
Guatemala,Mujeres,2096,13227.2
Guatemala,Mujeres,2097,13182.2
Guatemala,Mujeres,2098,13136
Guatemala,Mujeres,2099,13088.9
Guatemala,Mujeres,2100,13040.7
Guyana,Hombres,2000,381.3
Guyana,Hombres,2001,381.5
Guyana,Hombres,2002,381.4
Guyana,Hombres,2003,381.1
Guyana,Hombres,2004,380.6
Guyana,Hombres,2005,379.6
Guyana,Hombres,2006,378.4
Guyana,Hombres,2007,377.2
Guyana,Hombres,2008,375.9
Guyana,Hombres,2009,374.5
Guyana,Hombres,2010,372.9
Guyana,Hombres,2011,371.1
Guyana,Hombres,2012,370.4
Guyana,Hombres,2013,370.8
Guyana,Hombres,2014,371.6
Guyana,Hombres,2015,372.5
Guyana,Hombres,2016,373.6
Guyana,Hombres,2017,374.8
Guyana,Hombres,2018,387.9
Guyana,Hombres,2019,396.4
Guyana,Hombres,2020,394.2
Guyana,Hombres,2021,397.6
Guyana,Hombres,2022,400.4
Guyana,Hombres,2023,402.5
Guyana,Hombres,2024,404.6
Guyana,Hombres,2025,406.8
Guyana,Hombres,2026,409.1
Guyana,Hombres,2027,411.4
Guyana,Hombres,2028,413.8
Guyana,Hombres,2029,416
Guyana,Hombres,2030,418.3
Guyana,Hombres,2031,420.6
Guyana,Hombres,2032,423
Guyana,Hombres,2033,425.4
Guyana,Hombres,2034,427.6
Guyana,Hombres,2035,429.8
Guyana,Hombres,2036,431.8
Guyana,Hombres,2037,433.8
Guyana,Hombres,2038,435.9
Guyana,Hombres,2039,437.9
Guyana,Hombres,2040,439.8
Guyana,Hombres,2041,441.8
Guyana,Hombres,2042,443.8
Guyana,Hombres,2043,445.6
Guyana,Hombres,2044,447.3
Guyana,Hombres,2045,448.8
Guyana,Hombres,2046,450.3
Guyana,Hombres,2047,451.8
Guyana,Hombres,2048,453.1
Guyana,Hombres,2049,454.5
Guyana,Hombres,2050,455.7
Guyana,Hombres,2051,456.8
Guyana,Hombres,2052,457.8
Guyana,Hombres,2053,458.9
Guyana,Hombres,2054,459.9
Guyana,Hombres,2055,460.7
Guyana,Hombres,2056,461.3
Guyana,Hombres,2057,461.9
Guyana,Hombres,2058,462.6
Guyana,Hombres,2059,463.3
Guyana,Hombres,2060,464.1
Guyana,Hombres,2061,464.6
Guyana,Hombres,2062,465.1
Guyana,Hombres,2063,465.5
Guyana,Hombres,2064,465.8
Guyana,Hombres,2065,465.9
Guyana,Hombres,2066,466
Guyana,Hombres,2067,466.1
Guyana,Hombres,2068,466.1
Guyana,Hombres,2069,466
Guyana,Hombres,2070,465.7
Guyana,Hombres,2071,465.5
Guyana,Hombres,2072,465
Guyana,Hombres,2073,464.5
Guyana,Hombres,2074,464
Guyana,Hombres,2075,463.5
Guyana,Hombres,2076,462.9
Guyana,Hombres,2077,462.2
Guyana,Hombres,2078,461.5
Guyana,Hombres,2079,460.7
Guyana,Hombres,2080,459.8
Guyana,Hombres,2081,458.8
Guyana,Hombres,2082,457.9
Guyana,Hombres,2083,456.9
Guyana,Hombres,2084,455.9
Guyana,Hombres,2085,454.7
Guyana,Hombres,2086,453.4
Guyana,Hombres,2087,452.2
Guyana,Hombres,2088,451
Guyana,Hombres,2089,449.6
Guyana,Hombres,2090,448.3
Guyana,Hombres,2091,447
Guyana,Hombres,2092,445.6
Guyana,Hombres,2093,444.2
Guyana,Hombres,2094,442.8
Guyana,Hombres,2095,441.2
Guyana,Hombres,2096,439.7
Guyana,Hombres,2097,438.2
Guyana,Hombres,2098,436.6
Guyana,Hombres,2099,434.9
Guyana,Hombres,2100,433.2
Guyana,Mujeres,2000,383.5
Guyana,Mujeres,2001,383
Guyana,Mujeres,2002,382.3
Guyana,Mujeres,2003,382
Guyana,Mujeres,2004,381.8
Guyana,Mujeres,2005,381.3
Guyana,Mujeres,2006,380.5
Guyana,Mujeres,2007,379.6
Guyana,Mujeres,2008,378.7
Guyana,Mujeres,2009,377.6
Guyana,Mujeres,2010,376.4
Guyana,Mujeres,2011,375
Guyana,Mujeres,2012,375.9
Guyana,Mujeres,2013,379.2
Guyana,Mujeres,2014,382.7
Guyana,Mujeres,2015,386.3
Guyana,Mujeres,2016,390
Guyana,Mujeres,2017,393.7
Guyana,Mujeres,2018,403.7
Guyana,Mujeres,2019,411.3
Guyana,Mujeres,2020,413.3
Guyana,Mujeres,2021,417.8
Guyana,Mujeres,2022,421.3
Guyana,Mujeres,2023,423.9
Guyana,Mujeres,2024,426.5
Guyana,Mujeres,2025,429.2
Guyana,Mujeres,2026,431.8
Guyana,Mujeres,2027,434.6
Guyana,Mujeres,2028,437.4
Guyana,Mujeres,2029,440
Guyana,Mujeres,2030,442.7
Guyana,Mujeres,2031,445.5
Guyana,Mujeres,2032,448.2
Guyana,Mujeres,2033,451
Guyana,Mujeres,2034,453.6
Guyana,Mujeres,2035,456.2
Guyana,Mujeres,2036,458.5
Guyana,Mujeres,2037,460.8
Guyana,Mujeres,2038,463.2
Guyana,Mujeres,2039,465.5
Guyana,Mujeres,2040,467.7
Guyana,Mujeres,2041,469.9
Guyana,Mujeres,2042,472
Guyana,Mujeres,2043,474
Guyana,Mujeres,2044,475.9
Guyana,Mujeres,2045,477.6
Guyana,Mujeres,2046,479.2
Guyana,Mujeres,2047,480.7
Guyana,Mujeres,2048,482.2
Guyana,Mujeres,2049,483.6
Guyana,Mujeres,2050,484.9
Guyana,Mujeres,2051,485.9
Guyana,Mujeres,2052,486.9
Guyana,Mujeres,2053,488
Guyana,Mujeres,2054,489
Guyana,Mujeres,2055,489.7
Guyana,Mujeres,2056,490.3
Guyana,Mujeres,2057,490.8
Guyana,Mujeres,2058,491.5
Guyana,Mujeres,2059,492.1
Guyana,Mujeres,2060,492.8
